peak,logFC,logCPM,F,PValue,FDR,celltype,state,mark,ncells_note
chr4-77651343-77652842,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-113622277-113626171,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-121679334-121680882,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-159478965-159484614,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-11156738-11159677,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-24237627-24239977,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-15351150-15352799,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-20527773-20530539,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-85548396-85551564,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-89493389-89495540,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-25801513-25807049,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-72077313-72082889,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-95350842-95352584,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-151147300-151149796,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-95364277-95367416,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chrX-68394654-68400953,4.2470219402173,3.86613207214034,8.16344685226469,0.00428514476383537,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-217621013-217625327,3.30422784141654,4.23185935876025,8.15764977671237,0.00429884449240468,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-138691619-138693693,2.5303215793422,4.79703424392372,8.15532904691213,0.00430433483781818,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-41229476-41237644,3.28326346506764,4.23426701714336,8.15400279000659,0.00430748919122243,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-37473416-37477936,2.52985856633442,4.79714649144105,8.15215498942044,0.00431186733095319,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-3278876-3279909,3.28829477940938,4.23247645113815,8.15162501677214,0.00431313494634812,0.472708969176981,Astro,Reactive,H3K27ac,9
chr17-45893552-45897840,2.6723039970503,4.64203720973633,8.14731902347269,0.00432336892929239,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-23938931-23941970,2.66936810904564,4.64531900846826,8.14472977840622,0.00432954023222273,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-31958117-31963469,2.52839877919795,4.79749590952882,8.14211941731618,0.00433577160438779,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-67674326-67675560,4.304828512866,3.87897663722726,8.141959587358,0.00433616729382573,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-71441671-71444997,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr15-29569784-29572300,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-81881409-81885537,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-56886035-56891126,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-66736625-66738704,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-175686541-175690107,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-164140035-164142983,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chrX-108177833-108180026,4.21985105202919,3.85860037636101,8.14114145230676,0.00433812208403899,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-226495415-226499294,2.67588216849517,4.63973988265114,8.13962067697268,0.00434174378316848,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-6612439-6615440,2.53682907716266,4.79098615712273,8.13898779100345,0.00434325856705596,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-109815469-109819737,2.52835365985554,4.79888670824621,8.13794772908148,0.00434574804672278,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-21493542-21497433,2.32812549236414,5.06452217383298,8.1356965318655,0.00435114407356589,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-61468753-61474738,2.87664719269549,4.46073400284292,8.13181479435231,0.00436045899702042,0.472708969176981,Astro,Reactive,H3K27ac,9
chr17-72559083-72562948,2.91491505812184,4.45301761398204,8.1317839420889,0.00436053310621448,0.472708969176981,Astro,Reactive,H3K27ac,9
chr9-21800991-21807565,2.22588006955368,5.27258532932669,8.13127076410762,0.00436176889247693,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-5418351-5424555,2.89339646856759,4.45992799792383,8.12769586394344,0.0043703661917787,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-91550042-91555549,2.3410000218946,5.0540282154943,8.12661781737769,0.00437296387679234,0.472708969176981,Astro,Reactive,H3K27ac,9
chrX-24148787-24152637,2.87455223589985,4.46121939438511,8.12449845683288,0.00437807271224668,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-107387251-107392941,2.89700870477266,4.45461756449169,8.1239156483501,0.00437947892234938,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-149354643-149360082,2.65153166128112,4.64582501079924,8.12205705498013,0.00438396390863928,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-80459030-80462041,2.53552923412362,4.78839151457795,8.12189346280127,0.00438435975628361,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-16511900-16514200,2.89700870477268,4.45461756449169,8.1184003032836,0.00439280909019147,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-113977354-113980690,2.89815898851482,4.45500612029362,8.11602035172589,0.00439857399105397,0.472708969176981,Astro,Reactive,H3K27ac,9
chr21-46323490-46326551,2.69263343945744,4.63585273021237,8.11600417372014,0.00439861071557115,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-70922818-70929984,2.3569909787808,5.04514637129075,8.11585640247112,0.00439897228023722,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-10844235-10849271,4.2863196792756,3.87422146022182,8.11206447705924,0.00440818547915096,0.472708969176981,Astro,Reactive,H3K27ac,9
chr15-70164953-70167142,4.2863196792756,3.87422146022182,8.11206447705924,0.00440818547915096,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-196975158-196979948,4.2863196792756,3.87422146022182,8.11206447705924,0.00440818547915096,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-6322523-6323840,4.2863196792756,3.87422146022182,8.11206447705924,0.00440818547915096,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-86656829-86660448,4.2863196792756,3.87422146022182,8.11206447705924,0.00440818547915096,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-8156132-8160567,2.2525441963291,5.25209156875926,8.10857639193726,0.00441665780074722,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-103348306-103352791,2.89441024341712,4.45523686312931,8.10816030372011,0.00441766804367234,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-94485348-94487826,3.27737393386002,4.22851708793054,8.10322905972908,0.00442969727374674,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-24592531-24596541,2.87802808678248,4.45665140543776,8.10103676069117,0.0044350458710359,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-84929053-84932742,3.26247963985966,4.22916952364245,8.09922868702533,0.0044394746153832,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-72994150-72997424,2.64703838325994,4.64686806347809,8.0982252923698,0.00444192105777992,0.472708969176981,Astro,Reactive,H3K27ac,9
chr19-1154010-1157119,2.66650396025009,4.63847347275962,8.09460059828174,0.00445080417149546,0.472708969176981,Astro,Reactive,H3K27ac,9
chr17-51119901-51123491,2.64880352087839,4.64276853092372,8.09242692535761,0.00445613992009777,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-64576025-64577178,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-96497277-96499338,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-183624946-183626118,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-235416771-235418221,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-112787733-112792033,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr19-33437939-33441088,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-199584487-199587253,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-117216695-117218250,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-78919322-78922779,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-74170185-74174064,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-112703207-112704414,4.25597816596993,3.86638438712766,8.09127500389341,0.00445898493148202,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-68310068-68312535,3.29087376110449,4.22837018326677,8.0909994031046,0.00445965704645618,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-14520489-14526331,3.29550165354862,4.22664388475379,8.08930449979347,0.00446382542424196,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-21654354-21658751,4.27565101832537,3.87025407733534,8.0889032597309,0.00446481811618144,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-8684550-8686176,2.50785424638128,4.79809432584611,8.08867846312799,0.0044653572833975,0.472708969176981,Astro,Reactive,H3K27ac,9
chr15-22930220-22933121,3.31220853606921,4.22593379324147,8.08838511265022,0.00446608818626184,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-396683-402070,2.87593312998686,4.45714132145369,8.08827778101074,0.00446634546666768,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-160811591-160814303,3.27965486488221,4.22733450824892,8.08822504390478,0.00446648225009047,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-64853737-64857791,3.27965486488221,4.22733450824892,8.08822504390475,0.00446648225009053,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-105479301-105481367,3.27965486488221,4.22733450824892,8.08822504390475,0.00446648225009053,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-1782864-1786310,3.27965486488221,4.22733450824892,8.08822504390475,0.00446648225009053,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-25653659-25656308,2.87542962542693,4.45726019106501,8.08520105696049,0.00447392671609823,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-12026960-12033982,2.89539181388575,4.45048243664249,8.08209678741847,0.00448158914474635,0.472708969176981,Astro,Reactive,H3K27ac,9
chr18-21739561-21742201,2.64631690613169,4.64334780517252,8.08178674221424,0.00448235265890987,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-79908750-79912656,3.27746034780215,4.2278537114514,8.07646241488748,0.0044955378312349,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-161407920-161412219,3.27746034780215,4.2278537114514,8.07646241488748,0.0044955378312349,0.472708969176981,Astro,Reactive,H3K27ac,9
chr21-25813878-25820333,3.29278052850528,4.22729774962492,8.07480496706252,0.00449964744298486,0.472708969176981,Astro,Reactive,H3K27ac,9
chr9-133056575-133061606,3.29796290369799,4.22542753936121,8.0735206131934,0.00450283462029489,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-179341676-179346727,3.29796290369797,4.22542753936121,8.0735206131933,0.00450283462029514,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-171651783-171653075,4.22742789961614,3.85873188036277,8.07089809242691,0.00450935492477058,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-30399850-30401842,4.22742789961614,3.85873188036277,8.07089809242691,0.00450935492477058,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-75133844-75136525,4.22742789961614,3.85873188036277,8.07089809242691,0.00450935492477058,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-98476314-98478764,4.22742789961614,3.85873188036277,8.07089809242691,0.00450935492477058,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-160139081-160140841,4.22742789961614,3.85873188036277,8.07089809242691,0.00450935492477058,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-52489873-52493711,4.22742789961614,3.85873188036277,8.07089809242691,0.00450935492477058,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-64113846-64118596,3.28196224088871,4.22613877977782,8.06973860100597,0.00451223314920812,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-116895740-116899495,3.2819622408887,4.22613877977782,8.06973860100595,0.00451223314920818,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-102374316-102377608,3.28196224088868,4.22613877977783,8.06973860100584,0.00451223314920845,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-30502991-30505635,2.436847729951,4.91887039678422,8.05432535543554,0.0045507356708417,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-117037205-117040329,3.30744387721341,4.22308554404758,8.05212999574398,0.00455625540744217,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-77314036-77317425,3.30744387721341,4.22308554404758,8.05212999574398,0.00455625540744217,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-93698170-93701213,2.50215082949704,4.79661898366764,8.04898791473117,0.00456414772766423,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-46378093-46383101,2.50545385766706,4.79434618821213,8.04301809832611,0.00457919812614666,0.472708969176981,Astro,Reactive,H3K27ac,9
chr17-50128180-50131142,3.25382106738515,4.22409583350324,8.03704972066434,0.00459430435799271,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-75313997-75315789,3.25382106738515,4.22409583350324,8.0370497206643,0.0045943043579928,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-121791652-121795188,3.25382106738515,4.22409583350324,8.0370497206643,0.0045943043579928,0.472708969176981,Astro,Reactive,H3K27ac,9
chr18-13653718-13655822,3.25382106738515,4.22409583350324,8.0370497206643,0.0045943043579928,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-93587392-93590195,2.50450777758351,4.79171309469855,8.0301833538685,0.0046117270006874,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-4680944-4686719,2.41059897908065,4.92378917138972,8.03017552902616,0.00461174834313834,0.472708969176981,Astro,Reactive,H3K27ac,9
chr9-15210203-15218089,2.50404476457576,4.79182423880706,8.02702657648622,0.0046197636661158,0.472708969176981,Astro,Reactive,H3K27ac,9
chrX-40104529-40109819,2.51347859935555,4.78633734685953,8.02690696040265,0.00462006845839696,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-128763323-128769371,3.27086282265322,4.22215641545668,8.0217389115731,0.00463326617886849,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-157902107-157906309,2.86794365508734,4.45393979588896,8.02073435972085,0.004635827103665,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-90217986-90219906,3.25592449882654,4.22290099932344,8.01971441305718,0.00463844310296691,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-100471579-100476680,2.66821162095144,4.62732524910372,8.01899101804166,0.00464028469893553,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-91427660-91429114,4.26570704434192,3.86664479531762,8.01160447505171,0.00465924597175891,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-73682595-73685075,4.26570704434192,3.86664479531762,8.01160447505171,0.00465924597175891,0.472708969176981,Astro,Reactive,H3K27ac,9
chr22-28008680-28009688,4.26570704434192,3.86664479531762,8.01160447505171,0.00465924597175891,0.472708969176981,Astro,Reactive,H3K27ac,9
chrX-13731380-13735437,2.87134549020311,4.44863070319467,8.01103318885633,0.00466070201691048,0.472708969176981,Astro,Reactive,H3K27ac,9
chr15-77103524-77108576,2.51207306428146,4.7837493811381,8.01055074300428,0.00466194070147941,0.472708969176981,Astro,Reactive,H3K27ac,9
chr9-129865206-129870689,2.67113840844294,4.62385459199039,8.00795207792943,0.00466862816130612,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-48318491-48321141,2.6505867768053,4.63295920992255,8.00672505432079,0.00467178952771152,0.472708969176981,Astro,Reactive,H3K27ac,9
chr18-62829571-62835904,2.86819115941181,4.44876201437309,8.00611652103675,0.00467336077355128,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-62046562-62049536,2.64996979899264,4.63196337414426,8.00570792064007,0.00467441177704313,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-183396772-183400477,2.6479655743351,4.63243840699572,8.00562091911667,0.0046746361416049,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-93344331-93348593,3.27313898221614,4.22092742290529,8.00521736457158,0.00467568670253789,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-115092398-115094918,3.27313898221614,4.2209274229053,8.00521736457156,0.00467568670253795,0.472708969176981,Astro,Reactive,H3K27ac,9
chr15-59688546-59690940,3.2532033737832,4.22353885293739,8.00512775387718,0.00467591784029459,0.472708969176981,Astro,Reactive,H3K27ac,9
chr9-126691722-126698738,3.2890485659797,4.22014034770236,8.00407599473876,0.00467863184562596,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-7231817-7235731,2.50825928132578,4.78622590323903,8.00283607285035,0.00468182439635248,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-109432292-109434885,2.31374280806901,5.05151571626327,8.00057691734489,0.00468766625541258,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-7309103-7310925,4.23565238172011,3.85886757519193,7.9937174855394,0.00470545246734391,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-95586821-95587943,4.23565238172011,3.85886757519193,7.9937174855394,0.00470545246734391,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-132318313-132319001,4.23565238172011,3.85886757519193,7.9937174855394,0.00470545246734391,0.472708969176981,Astro,Reactive,H3K27ac,9
chr5-168197581-168200154,4.23565238172011,3.85886757519193,7.9937174855394,0.00470545246734391,0.472708969176981,Astro,Reactive,H3K27ac,9
chr18-48079473-48081059,2.88875447973644,4.44219766386083,7.99099438796489,0.00471251513101248,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-1830145-1833701,3.28632744093636,4.22079939523695,7.9897312370614,0.00471580792327985,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-112565710-112570634,3.29150942059166,4.21887528615688,7.98665764201575,0.00472381258668474,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-506395-507918,3.229188130387,4.22095639268802,7.98660956799259,0.00472393787507494,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-184307051-184311692,2.88875447973646,4.44219766386082,7.98556872280537,0.00472664463758021,0.472708969176981,Astro,Reactive,H3K27ac,9
chr20-14447170-14453390,3.30846272238055,4.21804278441117,7.98395329894076,0.00473086703396179,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-97168964-97174659,2.70314635622819,4.61254484970509,7.98331826862913,0.00473251531275582,0.472708969176981,Astro,Reactive,H3K27ac,9
chr22-41968439-41972047,2.88997402096726,4.44254580759387,7.98312683032243,0.00473301787059313,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-69309331-69312179,2.52141398279619,4.78147711749581,7.9829193871252,0.00473355779265243,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-8986230-8987505,4.24800785643966,3.86196694867113,7.98261673849427,0.00473436296715343,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-116764920-116767105,4.24800785643966,3.86196694867113,7.98261673849427,0.00473436296715343,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-32142767-32146297,4.24800785643966,3.86196694867113,7.98261673849427,0.00473436296715343,0.472708969176981,Astro,Reactive,H3K27ac,9
chr4-117810187-117816512,4.24800785643966,3.86196694867113,7.98261673849427,0.00473436296715343,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-95303013-95303718,4.24800785643966,3.86196694867113,7.98261673849427,0.00473436296715343,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-6805810-6807622,4.24800785643966,3.86196694867113,7.98261673849427,0.00473436296715343,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-81467070-81470454,2.84809481112039,4.45135826849573,7.97977662754367,0.0047417760226466,0.472708969176981,Astro,Reactive,H3K27ac,9
chr20-37353425-37359798,2.64778374765324,4.62978305149446,7.97617552773845,0.0047512058990838,0.472708969176981,Astro,Reactive,H3K27ac,9
chr8-80804529-80812624,2.64778374765324,4.62978305149446,7.97617552773845,0.0047512058990838,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-84864085-84866252,4.26782501085968,3.86582235376749,7.97572069036752,0.00475241393782079,0.472708969176981,Astro,Reactive,H3K27ac,9
chr6-116320475-116323004,4.26782501085968,3.86582235376749,7.97572069036752,0.00475241393782079,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-144429525-144432648,3.23109340897242,4.21976300751361,7.97163962502652,0.00476312392188278,0.472708969176981,Astro,Reactive,H3K27ac,9
chr7-130949090-130952768,3.23109340897242,4.21976300751361,7.97163962502652,0.00476312392188278,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-53098002-53100811,2.86951396008578,4.44448633211179,7.96900155560098,0.00477005651982472,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-203432156-203435675,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-220159662-220161604,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-223268795-223271513,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr1-245491255-245494125,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-93762857-93764259,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-106957934-106961046,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-109850219-109853006,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr10-118331887-118334446,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-2151306-2152609,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-16191098-16192147,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr11-102580153-102581489,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-22678558-22680796,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-47986671-47988938,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr12-113947082-113952364,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-24286053-24288090,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-72837801-72841769,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-100005209-100008509,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr13-110546403-110547733,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-34135122-34137596,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr14-65501013-65505112,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-75375519-75378179,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr16-84585597-84587342,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr18-62335240-62336841,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr18-66126458-66130133,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-16896435-16903382,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-37776560-37778387,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-60925656-60928072,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-66466063-66470202,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-156586555-156587835,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-186818487-186825072,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-188629326-188631797,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr2-211846709-211848837,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr20-13162598-13168331,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-54997405-55001539,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
chr3-72328571-72330168,4.2190167958493,3.85428904424677,7.96880576457089,0.00477058466319099,0.472708969176981,Astro,Reactive,H3K27ac,9
